ex-idx,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
437883894057880603,NA,NA,T5-base,"Nintendo DS has sold 154.02 million units, making it one of the best-selling game consoles.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5786295842061777328,NA,NA,T5-base,Incumbent Republican Frank Murkowski won re-election to a second term over Democratic Glenn Olds.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-8696456519028222660,NA,NA,T5-base,John Simpson won the Commonwealth featherweight title.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-9168153252234716267,NA,NA,T5-base,"In 2019, Moore appeared in Family Guy in the episode ""No Giggity, No Doubt"" as Courtney.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6801873929249046815,NA,NA,T5-base,Zoe Levin played Emily in Palo Alto (2013) and Tasha in Beneath the Harvest Sky (2013).,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-1933352612039367049,NA,NA,T5-base,Horatio Fitch set an Olympic record with 47.8 seconds.,0,0,0,"No, the sentence is unclear.",-,4,-1
7624039757264921529,NA,NA,T5-base,The Dream Weavers song was one of the one-hit wonders on the UK Singles Chart.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
3978780940947021277,NA,NA,T5-base,"In Group E, Mexico and Ireland had a 1–1 draw, while Norway and Italy had a 0–0 draw.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
4824162372330264794,NA,NA,T5-base,"Germán Chiaraviglio's personal best throw is 5.71 metres, achieved at the 2006 World Junior Championships in Beijing.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4810840098294567049,NA,NA,T5-base,"In fiscal 2012, the Kita-Yamagata Station was used by an average of 1,538 passengers daily.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4777887570571231817,NA,NA,T5-base,"In 2013, Esien played Kelly in Gangsta Granny.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-2792017020384406871,NA,NA,T5-base,"As of the census of 2000, there were 734 people residing in Roff.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2007209629665159301,NA,NA,T5-base,D-Generation X: In Your House was a wrestling pay-per-view (PPV) event produced by the World Wrestling Federation (WWF).,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
3565003991413070020,NA,NA,T5-base,"Katherine DeMille appeared in Madame Satan (1930), Son of India (1930), Viva Villa!, The Trumpet Blows, The Crusades, The Caliente, The Californian, The Caliente, The Californian, The Judge, The Judge, and Man from Del Rio (1956).",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
6394552871807416474,NA,NA,T5-base,18F has a half-life of 109.739 minutes.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
7179079556830625278,NA,NA,T5-base,Southampton lost 3–1 to Bournemouth & Boscombe Athletic on 28 September 1927.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-8352882271197917592,NA,NA,T5-base,Down Street is a former London Underground station.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6788469614560677551,NA,NA,T5-base,"Carl Axel Harstrom was a Republican mayor of Norwalk, Connecticut from 1915 to 1917.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
4043290005061563759,NA,NA,T5-base,The third episode of Holly's World was watched by 1.077 million viewers.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2919157401751632854,NA,NA,T5-base,"Reagan won Pennsylvania by 7.11% of the vote, or 49.59% of the vote.",0,0,0,"No, the sentence is unclear.",-,5,-1
-4385498224551348805,NA,NA,T5-base,Sebastian Sylvester is a former IBF Middleweight Champion.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8933895739895446351,NA,NA,T5-base,"Wendell Smallwood rushed for 2,462 yards.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
4233391975007500935,NA,NA,T5-base,The Medway Valley line has Class 395 Javelin trains that run between Maidstone West and St.Pancras International.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5670579104559604269,NA,NA,T5-base,"In 2014, Ubbink signed with Kazakhstan Premier League side Taraz.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6087108763162705119,NA,NA,T5-base,"Algeria has participated in the FIFA World Cup in 1982, 1986, 2010 and 2014.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-2295039199176084217,NA,NA,T5-base,White was nominated for the 2015 Tony Award for Best Featured Actress in a Play and the Drama Desk Award for Outstanding Featured Actress in a Play.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-9211296534387728622,NA,NA,T5-base,Little Miss Sunshine was nominated for Best Picture at the Academy Awards.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3942133462285040451,NA,NA,T5-base,The average temperature in August is 24.5 °C (76.1 °F).,0,0,0,"No, the sentence is unclear.",-,5,-1
-2855759426896172078,NA,NA,T5-base,S. Anwar-ul-Haq was a Justice of the Supreme Court of Pakistan from Lahore High Court.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
686846492853392623,NA,NA,T5-base,"In 2011, Amell starred as Joran van der Sloot in the television film Justice for Natalee Holloway.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
4707034459901637580,NA,NA,T5-base,Taj Mahal: An Eternal Love Story was the most expensive Indian film with a budget of  ⁇ 500 million.,0,0,1,NA ( Flagged),NA ( Flagged),-1,-1
-8754740297461032614,NA,NA,T5-base,"The Dingoes' single ""Way Out West"" reached No. 40 in 1973.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8749681337247312033,NA,NA,T5-base,Lewis Morris was the colonial governor of New Jersey.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3040587447111128992,NA,NA,T5-base,Paulo Wanchope scored a hat-trick in the Premier League.,0,0,0,"No, the sentence is unclear.",-,5,-1
2135916872837855571,NA,NA,T5-base,"In the 2005 election, the ACT New Zealand's share of the vote increased from 1.50% to 3.65%.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
4363541550309892989,NA,NA,T5-base,Tod Slaughter appeared in The Curse of the Wraydons (1946) and The Greed of William Hart (1948).,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-5630189341015139579,NA,NA,T5-base,"As of the 2010 census, the population of St. James Parish was 22,102.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6648274196626388761,NA,NA,T5-base,⁇ bila CB played in the Copa LEB Plata with RU in the 2015–16 season.,0,0,1,NA ( Flagged),NA ( Flagged),-1,-1
1189676676573101419,NA,NA,T5-base,"John Frankesh was a martyr of the Reformation who was executed on 12 July 1555 in Canterbury, Kent.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-5084063213244227600,NA,NA,T5-base,"Jiangsu's four cities are Wu, Jinling, Huaiyang and Xuhuai.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
3241576008805395516,NA,NA,T5-base,The 2007–08 Anaheim Ducks season was the franchise's 58th season in the National Hockey League.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
-7050510715087355791,NA,NA,T5-base,Bill McKaig scored 433 in the original Fifteen to One.,0,0,0,"No, the sentence is unclear.",-,3,-1
6609557749999868736,NA,NA,T5-base,Yan Huaili played as a monk in the 1993 film Kung Fu Cult Master.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
996831585149453527,NA,NA,T5-base,Lifesigns is the 35th episode of Star Trek: Voyager and the 19th episode of the second season.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
8070374949516784372,NA,NA,T5-base,"As of the census of 2000, there were 564 people residing in Depew.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8813422509370053729,NA,NA,T5-base,Dumbarton played against Third Lanark at Cathkin Park on 5 December 1891.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
-2572777122829283310,NA,NA,T5-base,"Carell appeared in Anchorman: The Legend of Ron Burgundy (2004), The 40-Year-Old Virgin (2005), Get Smart (2008), Crazy, Stupid Love (2011), The Incredible Burt Wonderstone (2013) and The Way, Way Back (2013).",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
3216737017238787575,NA,NA,T5-base,Gullstein Church is part of the Tustna parish in the Ytre Nordm ⁇ re deanery.,0,0,1,NA ( Flagged),NA ( Flagged),-1,-1
7117002588675287801,NA,NA,T5-base,"Lesley Ann Warren appeared in the Columbo episode ""A Deadly State of Mind"" (1975).",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
612800455195202389,NA,NA,T5-base,Pope Cornelius was the Bishop of Rome from 251 to 253.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-8915429312321499158,NA,NA,T5-base,Top of the Pops moved from BBC Two to BBC One.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
8060677391716653309,NA,NA,T5-base,"King of the Ring was held on July 14, 1986 at Sullivan Stadium in Foxborough, Massachusetts.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
3776719926188985144,NA,NA,T5-base,"Motherwell is a town in North Lanarkshire, Scotland.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3678552076307265558,NA,NA,T5-base,Murdock MacKinnon was the Lieutenant Governor of Prince Edward Island.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3213780138360385543,NA,NA,T5-base,APOEL lost to AEL Limassol by 0–1.,0,0,0,"No, the sentence is unclear.",-,5,-1
654337386413261482,NA,NA,T5-base,"Kachche Heere is a 1981 Hindi action film directed by Narendra Bedi, starring Feroz Khan, Reena Roy and Danny Denzongpa.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
3428732932648994305,NA,NA,T5-base,"In 2002, Eileen Atkins played Queen Mary in the television movie Bertie and Elizabeth.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3067506512242679750,NA,NA,T5-base,Borneo is a divided island in Indonesia.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-8617472302026281256,NA,NA,T5-base,"The RSA Battle House Tower is the tallest building in Mobile, Alabama.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6005629955550902606,NA,NA,T5-base,"In 2014, Charles Shaughnessy starred as Tom Fairbanks in Dog with a Blog (""The Mutt and the Mogul"").",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-8654475052819639080,NA,NA,T5-base,Albert Pujols won the Silver Slugger Award at third base.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
-3143674646640692277,NA,NA,T5-base,"In 2013, Anikha played the role of Sethulakshmi in 5 Sundarikal.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5939420204427220910,NA,NA,T5-base,"In 2012, CJ Adams played Timothy Green in The Odd Life of Timothy Green, for which he received a Saturn Award nomination.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-2087041181957535940,NA,NA,T5-base,"In 2010, Scott Pruett drove the Daytona Prototype.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4662244920043514675,NA,NA,T5-base,"In the 2000–01 season, Dinamo Zagreb won against Hajduk Split by 3–0 at home and 1–0 at home.",0,0,0,"No, the sentence is unclear.",-,4,-1
1020362913348567493,NA,NA,T5-base,"In 2012, Tom Burke appeared in The Hour as Bill Kendall in the episode 2.1–2.6.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
3121466838154099727,NA,NA,T5-base,Walt Bellamy averaged 31.6 points and 19.0 rebounds per game in the 1961–62 season.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8770187610639670445,NA,NA,T5-base,Sarah Rowell won the silver medal at the 1992 World Mountain Running Trophy.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3776170583948067831,NA,NA,T5-base,The 2005–06 Detroit Pistons season was the team's tenth season in the National Basketball Association (NBA).,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
3336435430334566148,NA,NA,T5-base,The 2018 Volta a Catalunya consisted of six stages covering a total of 117 km (73 mi).,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
-5526214716906513144,NA,NA,T5-base,"In 2017, wind power capacity in the Netherlands was 4,341 MW.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-5469470824033914004,NA,NA,T5-base,"Mohamed Al-Zeno scored twice in the 2010 FIFA World Cup qualification, in a 3–0 win over Afghanistan and a 4–1 win over Indonesia.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
5586209249128794534,NA,NA,T5-base,"As of the 2010 United States Census, the population of Knox County was 87.2% White, 10.0% Native American, 0.4% Asian, and 1.8% from two or more races.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
5675887345317399094,NA,NA,T5-base,"The altitudes of Bivouac and Camp IX were 8,100 metres and 8,150 metres respectively.",1,0,0,"Yes, I understand it.",-,3,2
-1807389476617444792,NA,NA,T5-xl,"In 2006, Kohei Yamamichi performed in the Regional Leagues club Banditonce Kobe.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
-2272428306686743108,NA,NA,T5-xl,"Group 2 consisted of six teams: Belgium, Austria, Portugal, Scotland, and Norway, where they played against each other.",0,0,0,"No, the sentence is unclear.",-,4,-1
-7458519787932561415,NA,NA,T5-xl,"As of the census of 2000, there were 5,102 people residing in Vinton, Iowa.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
3507113404335505461,NA,NA,T5-xl,Thomas lost Harrow West to the Conservatives by 13.2%.,0,0,0,"No, the sentence is unclear.",-,4,-1
6934336433266839171,NA,NA,T5-xl,"ONE Championship: Conquest of Champions was an event held by ONE Championship on November 23, 2018 at the Mall of Asia Arena in Manila, Philippines.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4107227237106956289,NA,NA,T5-xl,"Adolf Borchers claimed his first aerial victory on 19 May 1940, taking place over a Hurricane at Le Cateau.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5938768181314490520,NA,NA,T5-xl,"Bee Ridge Woman's Club is a historic woman's club in Sarasota, Florida.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6748359917567197302,NA,NA,T5-xl,John Ince Vancouver-Burrard received 111 votes (0.39%).,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1329150189347727580,NA,NA,T5-xl,"In 2011, Monaghan starred as Nick Peyton in NCIS.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-676206539070023678,NA,NA,T5-xl,"In 2012, Ryan O'Shaughnessy released his debut single ""No Name"".",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
4033975824046449874,NA,NA,T5-xl,Saffron Burrows played Martine Love in the 2008 film The Bank Job.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1611799809651701473,NA,NA,T5-xl,Priyanka Purohit was one of the participants of Splitsvilla 7 on MTV India and Poorva Deshmukh on Colors TV's Krishnadasi.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
703427568923428711,NA,NA,T5-xl,"In 2009, Tom Payne portrayed George Best in Best: His Mother's Son.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-8666421425474412169,NA,NA,T5-xl,"WGIL is heard at 93.7 FM, through a translator in Galesburg, Illinois.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3381534364525449380,NA,NA,T5-xl,"In his second year, McRae started 37 games averaging 18.7 points, 3.5 rebounds and 2.5 assists per game.",0,0,0,"No, the sentence is unclear.",-,4,-1
-2151539647808964841,NA,NA,T5-xl,Wilfrid left the bishopric in 732.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
3627125079036633925,NA,NA,T5-xl,"The National member for Toowoomba South, Clive Berghofer, served until 1991.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-5619853373378804793,NA,NA,T5-xl,"On August 26, Benfica drew against Rio Ave (1–1).",0,0,0,"No, the sentence is unclear.",-,4,-1
8809860951643411550,NA,NA,T5-xl,"As of the 2010 United States Census, there were 20,952 people residing in Spencer County.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-2506802649684116163,NA,NA,T5-xl,The Air Force Falcons team had a record of 6–2–1 in 1956 and 3–6–1 in 1957.,0,0,0,"No, the sentence is unclear.",-,4,-1
-1138376888091086517,NA,NA,T5-xl,Cooper starred as Jesse Custer in the Preacher (2016–present).,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
476024116597579192,NA,NA,T5-xl,Ayre portrayed Tommy McPherson in the 1998 mockumentary Alien Abduction: Incident in Lake County.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",10,10
-4299469566340646712,NA,NA,T5-xl,The X63 is an express bus route in New York City.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6330088936155951357,NA,NA,T5-xl,"The Affinage band released a studio album, Ya i Mobius yedem v Shampan' ( ⁇  и  ⁇ иус едем в  ⁇ ам ⁇ ан ⁇ ) which means I and Möbius are going to Champagne.",0,0,1,NA ( Flagged),NA ( Flagged),-1,-1
173014798374050824,NA,NA,T5-xl,Walter Davis and Paul Westphal both scored 24.2 points per game.,0,0,0,"No, the sentence is unclear.",-,4,-1
2268732190716137449,NA,NA,T5-xl,The Houston Astros selected Aiken with the first overall selection of the 2014 Major League Baseball draft.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1509027672010031648,NA,NA,T5-xl,"In 1898, John H. Hoffecker was elected to the U.S. House of Representatives, defeating Democratic L. Irving Handy.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
9198226024894010635,NA,NA,T5-xl,"Brown raced in the heat and completed his race in 44.79 seconds, placing first.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-2558920658279256866,NA,NA,T5-xl,"Însurăței is a town in Brăila County, Romania.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
777552362518850408,NA,NA,T5-xl,"KFJM in Grand Forks, has a roots music format.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6316868406379008673,NA,NA,T5-xl,The Courtesans of Bombay was released by Criterion Collection.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5408620073251802033,NA,NA,T5-xl,"The Clausura 2018 Copa MX was won by Necaxa, who defeated Toluca 1–0 in the final.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-880859566728194254,NA,NA,T5-xl,Greg Tansey made 112 appearances and scored 14 goals for the Stockport County club in six seasons.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
581808017774108017,NA,NA,T5-xl,"In the 2009 election, Biju Janata Dal candidate Bibhuti Bhusan Balabantaray defeated Indian National Congress candidate Suresh Kumar Routray by a margin of 14,925 votes.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1563983711789156551,NA,NA,T5-xl,"The Daikanransha (115 m or 377 ft) was constructed in Palette Town, Odaiba, Japan in 1999.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4785731804178107475,NA,NA,T5-xl,"Florian defeated Alvin Robinson on July 7, 2007 at UFC 73 via first round submission.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
4560695768058820010,NA,NA,T5-xl,"In 2011, Hispanic and Latinos were elected governors Brian Sandoval in Nevada and Susana Martinez in New Mexico, both Republicans.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3215619668133559347,NA,NA,T5-xl,"Yung-kuk KIM won the gold medal, Alphonse QAHHAAR won the silver medal, and Luige SIENORE and Kone SOWLEYMANE won the bronze medals.",0,0,0,"No, the sentence is unclear.",-,5,-1
7916099839731474422,NA,NA,T5-xl,"Grace Karunas sang the song ""Cheena Thaana Doi"" for the 2004 film Vasool Raja MBBS, which was composed by Bharathwaj.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4165915499745186854,NA,NA,T5-xl,Berhala Island is an island in Indonesia.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
953509185021467196,NA,NA,T5-xl,"As of the 2000 census, there were 3,771 people residing in Marshall.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-398833138816124189,NA,NA,T5-xl,"Lamborghini Gallardo was the best-selling coupé and convertible in the world with 14,022 units sold.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2396037317248698056,NA,NA,T5-xl,Pinar del R ⁇ o is the tenth largest city in Cuba.,0,0,1,NA ( Flagged),NA ( Flagged),-1,-1
5080739078729447137,NA,NA,T5-xl,Jamaica's winning time of 41.07 set a championship record at the World Championships.,0,0,0,"No, the sentence is unclear.",-,5,-1
-5932452345283721904,NA,NA,T5-xl,The lowest temperature recorded in Porto Alegre was  ⁇ 0.3 °C (31.5 °F).,0,0,1,NA ( Flagged),NA ( Flagged),-1,-1
1703885794624092336,NA,NA,T5-xl,Oscar-class submarines K-132 Irkutsk and K-442 Chelyabinsk are being modernized to 949AM at Zvezda shipyard.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1309905478223927846,NA,NA,T5-xl,The Best/Blue Impact was number-one on the Oricon Weekly Albums Chart for four non-consecutive weeks.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
7349063805364402779,NA,NA,T5-xl,"On 28 March, Sportsman sank her second and final German ship of 425-ton SS Vienna, then on 31 March she sank her third and final German ship Grauer Ort.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,3
2178445934143197649,NA,NA,T5-xl,Monkey Business (1931–2000) was banned for fear that its anarchic style of comedy would inspire societal upheaval.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
4776599924784434281,NA,NA,T5-xl,Thomas C. O'Connor was a Republican member of Connecticut and the mayor of Norwalk from 1981 to 1983.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
243990767982292600,NA,NA,T5-xl,"Kabir Khan directed Kabul Express (2006), New York (2009), Ek Tha Tiger (2012), Bajrangi Bhaijaan (2015) and Phantom (2015).",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-7975673008284769159,NA,NA,T5-xl,"In 2018, Ichika Osaki appeared as Mika in Kamen Rider Zi-O.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-6761210312118279753,NA,NA,T5-xl,Caster Semenya  ⁇ s 4:00.71 minutes in the 1500 m Commonwealth Games record is a South African record.,0,0,1,NA ( Flagged),NA ( Flagged),-1,-1
-8130611513679027268,NA,NA,T5-xl,The 1959–60 NHL season was the 43rd season of the National Hockey League.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
7114621233784598319,NA,NA,T5-xl,"Taylor's first role was in 1986, on The Redd Foxx Show, playing Jim-Jam.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
-2479853547060542289,NA,NA,T5-xl,"Game of Thrones (season 6) premiere was watched by 8.89 million viewers, the highest ratings for a premiere.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
2490577579013069099,NA,NA,T5-xl,"Rabbit Lake is a village within the Rural Municipality of Round Hill No. 467, Saskatchewan.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
831192369576174313,NA,NA,T5-xl,"Onnanam Kunnil Oradi Kunnil is a 1985 Malayalam film, directed by Priyadarshan.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4999358457252317298,NA,NA,T5-xl,"Teddy Stadium hosted its first international match, when Israel lost to Belgium 1–0 in a 2016 Euro qualifying match.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
2815489240009632791,NA,NA,T5-xl,"At the Commonwealth Games in Brisbane, Kathy Smallwood-Cook won the silver medal in the 200 metres in 22.21w.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-2191905058273692181,NA,NA,T5-xl,"In 1982, Dale Earnhardt drove the No. 15 Ford for Bud Moore Engineering.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-2527016994210730395,NA,NA,T5-xl,"The 1965 Corvette's debut of the ""Big-Block"" 396 cu in (6.49 L) engine was also the last year for the fuel injected version.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-7803333074799103355,NA,NA,T5-xl,The 1997 United Kingdom general election took place throughout the United Kingdom for 659 seats.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
-8838314080140207123,NA,NA,T5-xl,"Volkov faced Attila Végh at M-1 Challenge 68 on June 16, 2016.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4739629148670142735,NA,NA,T5-xl,"The Bobcats won their first NAIA championship in 1956, drawing with St. Joseph's by a score of 0–0.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
2901701745594925482,NA,NA,T5-xl,The final time for the 1908 Kentucky Derby race was 2:15.20.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
3992942580204185188,NA,NA,T5-xl,Baroni won with 62.3% of the vote against Democratic nominee Seema Singh.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-3639478472386423280,NA,NA,T5-xl,"The second single from Wolfpack (EP) is titled ""Cheaters Must Die"" and was released in 2013.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
134689899374111178,NA,NA,T5-xl,W. G. Grace scored 344 in first-class cricket at Canterbury in 1876.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
4502037930191258019,NA,NA,T5-xl,"The population was 1,412 at the 2010 census, down from 1,566 at the 2000 census in Wolfe City, Texas.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
219314709850306469,NA,NA,T5-xl,"In the 1971 Mauritanian general election, the voter turnout was 95.6%.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4973640846086628954,NA,NA,T5-xl,Abrus precatorius is a poisonous plant.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5094051850603156177,NA,NA,T5-xl,⁇ rpád Göncz was Speaker of the National Assembly of Hungary.,0,0,1,NA ( Flagged),NA ( Flagged),-1,-1
-3982065676302187809,NA,NA,T5-xl,Ken Landreaux hit .281 with seven home runs and 62 RBI.,0,0,0,"No, the sentence is unclear.",-,3,-1
-1147571153407739422,NA,NA,T5-xl,"In January, Tasmania recorded a temperature of 42.2 °C (108.0 °F).",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-4606244988809675301,NA,NA,T5-xl,"Poland finished third in Group A with a time of 13:13, 11:17 and 11:8.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
-5736246892889796310,NA,NA,T5-xl,The literacy rate of Bhandal Bet is 76.45%.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
6472071537585455058,NA,NA,T5-xl,"As of the census of 2000, there were 27,921 people residing in South Kingstown.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
7667761117909216963,NA,NA,T5-xl,"The Twenty-eighth Amendment was approved by 3,078,132 voters.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
212334108675011574,NA,NA,T5-xl,Parry O'Brien set an Olympic record with 18.57 metres.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1966491348948117794,NA,NA,T5-xl,"In 1994, Shaji Kailas was introduced by director Ranjith in Rudraksham.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
-804642674961609226,NA,NA,T5-xl,"As of the 2010 census, the population was 27,994.",0,0,0,"No, the sentence is unclear.",-,3,-1
8077027197481785797,NA,NA,T5-xl,"Tumenov faced Lorenz Larkin on January 2, 2016 at UFC 195.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
