ex-idx,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
8674,http://web.archive.org/web/20150724122037id_/http://www.dailymail.co.uk/news/article-3043548/Colorado-father-five-missing-13-days-seen-Walmart-buying-300-items.html,e4d8571d41f5cc23760d0097adaf100bfc0a3b5c,bigbird,"Oliver Pareece Jones, 37, was last seen April 5 at a Walmart in Rancho Cucamonga, California .  <br> Jones, who owns a pecan business in Chihuahua, Mexico, has not been heard from since .  <br> The father of five was visiting California after traveling from Las Vegas for a family reunion .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
6518,http://web.archive.org/web/20150723165535id_/http://www.dailymail.co.uk/news/article-3025973/Why-not-calling-Scotland-s-Lady-Krankie-Nicola-Sturgeon-living-proof-women-sexier-age-income-office.html,91086fc7b571b86d7254c77bb66fa7fe8945b9ae,reference,"sturgeon has shed pounds , bleached her hair and mixed up her outfits . <br> made the male leaders ' dark suits seem as old as their arguments in debate . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
1622,http://web.archive.org/web/20150410064858id_/http://www.dailymail.co.uk/sport/football/article-3031981/Sergio-Aguero-Manchester-City-s-dangerous-player-says-Radamel-Falcao.html,8ab968c4d13fb50a388905efb1b5ae9a0ee233b1,bigbird,Manchester United face Manchester City in the derby on Sunday .  <br> Radamel Falcao believes Sergio Aguero is United's biggest threat .  <br> The Colombian says he is happy at Old Trafford despite playing a bit-part role this season .,1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,2
7249,http://web.archive.org/web/20150723231200id_/http://www.dailymail.co.uk/travel/article-3027257/Bears-beers-holiday-gold-Yukon-snow-crusted-peaks-emerald-lakes-vast-forests-treat-travellers.html,61830609a9664b327b163ea320d24f7402147d41,pointer,"keith wolfe smarch , a first nation master-carver , had abandoned work on a totem pole to guide me along the infamous chilkoot trail . <br> the discovery started a stampede along the treacherous mountain track through snowdrifts , blizzards and avalanches , each man weighed down with supplies . <br> he is descended from skookum jim , the first man to find gold in a remote riverbed in the yukon in 1896 .",0,0,0,"No, the summary is unclear.",-,5,-1
515,http://web.archive.org/web/20150426045957id_/http://edition.cnn.com/2015/04/16/entertainment/feat-david-chase-sopranos-ending/index.html,7e3129b09eeb47c2c0872e2e44b98af83e74b141,pointer,"david chase went through the famous final scene for dga quarterly . <br> he is meeting his family for dinner at holsten 's , a real-life diner and ice cream parlor in bloomfield , new jersey . <br> it 's a seemingly harmless get-together , one that could have happened any time in tony 's life .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
9859,http://web.archive.org/web/20150724234900id_/http://www.dailymail.co.uk/news/article-3026337/British-fashion-tycoon-Kitson-sued-1m-swearing-LA-branch-staff.html,7b802248a878e0899846f48b0848095d93a6e8af,matchsum,"fraser ross , who founded the kitson fashion brand , is caught up in a $ 1million legal wrangle after being accused of swearing at staff in a los angeles store <br> now hudson has filed a $ 1million lawsuit to end the business relationship . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2761,http://web.archive.org/web/20150418232802id_/http://www.dailymail.co.uk/sport/football/article-3039762/Former-QPR-chief-Gianni-Paladini-moves-step-closer-taking-control-Bradford.html,9b678de1b0800ff21214177b115f73ff0b9db2ea,matchsum,former queens park rangers chairman gianni paladini has registered as a director of a new bradford city holding company in what appears to be the first move towards taking control at valley parade . <br> former qpr chief gianni paladini appears to be keen on taking over the reins at league one side bradford <br> paladini has previously made an attempt to buy birmingham from carson yeung ( pictured ) <br>,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8895,http://web.archive.org/web/20150724143739id_/http://www.dailymail.co.uk/news/article-3030731/Fresh-blow-Farage-Ukip-support-HALVES-key-battleground-constituencies.html,2127aacef4cf1a10cea0e2f04cc491dd2fa4e0d1,pointer,ukip 's vote has fallen in nine . <br> support for mr farage 's party has more than halved in two seats . <br> support for mr farage 's party has more than halved in two seats .,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
6069,http://web.archive.org/web/20150723103904id_/http://www.dailymail.co.uk/femail/article-3024069/Ten-tips-wine-connoisseur-just-FOUR-HOURS.html,f65c2df33705bd6e8d1924f5ac12b07b8c13ba0c,reference,university lecturer dr alex russell shares his expert advice . <br> dr russell says that anyone can improve their tasting skills in four hours . <br>,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
6395,http://web.archive.org/web/20150723160008id_/http://www.dailymail.co.uk/news/article-3034505/Had-tiring-week-Dave-26-days-election-David-Cameron-shows-strain-punishing-campaign-trail.html,120eba0afc0ca73910f2dd075b0688d8b35885d3,matchsum,"with just 26 days until the election , the prime minister is already showing the strain of a punishing campaign trail . <br> at a visit to the age uk in plymouth yesterday , david cameron appeared weary with bags under his eyes and disheveled hair . <br> in one day this week the tory leader travelled to all all four home nations in his bid to secure votes ahead of the may 7 election . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
9768,http://web.archive.org/web/20150724224247id_/http://www.dailymail.co.uk/news/article-3036930/Photographer-shares-spectacular-photographs-world-taken-camera-drone-says-illegal-today.html,d64a43e24f5e018c661585c613935a178636a2b6,pointer,new zealand photographer amos chapple travelled the world during the 18 months with a quadcopter in his backpack between 2012 and 2014 when it was easier to take aerial pictures using a drone . <br> since then restrictive laws and regulations have been implemented across the world . <br> mr chapple visited india with his drone to take this stunning picture of the taj mahal .,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
307,http://web.archive.org/web/20150420230837id_/http://edition.cnn.com/2015/04/16/entertainment/feat-star-wars-force-awakens-trailer/index.html,8871ee52481a129f6b05e86cee798d7b1c3796ed,reference,"the new "" star wars : episode vii -- the force awakens "" trailer is released . <br> a fan gathering in los angeles featured the cast and a droid . <br> the movie comes out december 18 . <br>",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
753,http://web.archive.org/web/20150603234050id_/http://us.cnn.com/2015/04/16/opinions/abend-gyrocopter-capitol/index.html,3eee53eceb8db31081ca7026aa92086465828911,matchsum,"the certificate documents my successful completion of the dc special flight rules area , or sfra , online course . <br> the online course verifies that i am knowledgeable to fly a plane under visual flight rules into the most highly restricted u.s. airspace in the country . <br> why do i carry the certificate as an airline pilot ? <br>",0,0,0,"No, the summary is unclear.",-,4,-1
8874,http://web.archive.org/web/20150724142905id_/http://www.dailymail.co.uk/travel/travel_news/article-3028511/From-Bedlam-Beyonce-s-London-hideaway-Inside-sleek-hotel-built-site-infamous-psychiatric-hospital.html,ca447ecfd08d17404eb4f576f43c305fe594fc4a,bigbird,"Andaz Liverpool Street is located on the site of England's first hospital for the mentally ill, the Bethlehem Royal Hospital, which opened in 1247 .  <br> The Victorian building that houses it is built on the site of England’s first hospital for the mentally ill - the Bethlehem Royal Hospital .  <br> Fast forward a few centuries and in its place is a swanky, celebrity-baiting boutique hotel with 267 rooms .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5301,http://web.archive.org/web/20150721134854id_/http://www.dailymail.co.uk/news/article-3021139/Kellie-Maloney-recovers-final-sex-change-operation-tells-world-proud-am.html,5a085a50ad3e413c0b86f0a2757f1dd510772666,matchsum,"kellie maloney has left hospital after completing her sex change and said : ' i am proud to be the woman i should 've always been ' . <br> transsexual kellie , formerly boxing promoter frank maloney , started the process to change gender two years ago and underwent her final surgery last week . <br> the twice-married 61-year-old was expected to stay in hospital for 10 days , but has been released four days early . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1243,http://web.archive.org/web/20150406000221id_/http://www.dailymail.co.uk/sport/football/article-3025448/Tony-Pulis-one-best-coaches-Britain-won-t-asking-advice-says-QPR-boss-Chris-Ramsey.html,3c43fdf7f947c59f411ae8ae2269c92c3e52343f,reference,chris ramsey praises tony pulis as one of the best coaches in britain . <br> the queens park rangers boss says he wo n't be asking for his advice . <br> qpr travel to west brom on saturday in crucial relegation clash . <br> click here for all the latest qpr news . <br>,0,0,0,"No, the summary is unclear.",-,5,-1
1377,http://web.archive.org/web/20150408014930id_/http://www.dailymail.co.uk/news/article-3027557/Behold-chicken-lays-amazing-egg-Baby-priceless-reaction-toy-hen-lays-multi-colored-eggs.html,e99420fe9d200b6b5816317c16cb122fd80f2e5f,bigbird,"A video uploaded by YouTube user Shkesi shows a baby girl mesmerized by a toy mothering hen .  <br> As the plush bird bounces up and down and pops out an egg, the infant can barely believe her eyes .  <br> When the first egg emerges she cries for joy and when the third comes she lets out a shriek with her arms waving around .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
2538,http://web.archive.org/web/20150417183920id_/http://www.dailymail.co.uk/news/article-3041405/Grandmother-kidnaps-two-year-old-grandson-TASER-attacking-mother-stun-gun-locking-garage.html,e72e7005edc9a707b524cbe6cdac6e088b76c8b7,reference,amber alert issued after toddler and his mother were abducted from home . <br> pair driven to another house where mother was tied to cupboard in garage . <br> mother ran from garage screaming ` they attacked me ' after untying herself . <br> toddler ronnie tran reunited with parents but grandmother is still at large . <br>,0,0,0,"No, the summary is unclear.",-,4,-1
3612,http://web.archive.org/web/20150425093908id_/http://www.dailymail.co.uk/sport/boxing/article-3054500/Floyd-Mayweather-vs-Manny-Pacquiao-weigh-tickets-snapped-minutes-ahead-mega-fight-nine-days-time.html,b46951994245fbe7bf1873b1c235808971ec29b9,matchsum,"after thursday night 's rapid-fire ticket sale , seats for floyd mayweather and manny pacquiao 's eagerly-anticipated weigh-in have sold out within minutes on friday evening . <br> tickets for the pair 's face-off on may 1 , 24 hours before their mega-fight in las vegas , went on sale from the mgm property box offices on friday at 3pm - as fight fans queued around the block to get their hands on one of 10,000 tickets up for grabs . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2752,http://web.archive.org/web/20150418232606id_/http://www.dailymail.co.uk/sport/football/article-3028877/Torpedo-Moscow-ordered-play-two-games-closed-doors-fans-displayed-Nazi-flag-fourth-racism-related-punishment-season.html,12ad107be5365dc1b13d6e44483927f22716a50c,bigbird,Russian Premier League team Torpedo Moscow must play two home games in an empty stadium after fans displayed a banner with a Nazi symbol .  <br>  Torpedo supporters showed the banner during the club's 3-1 win over Arsenal Tula on Sunday .  <br> The punishment will not take effect until May because Torpedo are already required to play their next two home games behind closed doors .  <br> Torpedo's previous three racism offenses this season all involved monkey chants against opposition players .,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2317,http://web.archive.org/web/20150416133347id_/http://www.dailymail.co.uk/sport/football/article-3040494/Aden-Flint-Scoring-Wembley-dream-come-true-winning-League-One-Bristol-City-better.html,7af2ec63dbf2192b31670417c0a2dae0b0dcff27,pointer,aden flint scored a bottle of sky bet champagne following bristol city 's promotion from league one . <br> they became the first team in the football league to mathematically secure promotion on tuesday night - and in sensational style . <br> add to that their memorable johnstone’s paint trophy victory at wembley last month saw them triumphantly over the finishing line .,0,0,0,"No, the summary is unclear.",-,3,-1
10712,http://web.archive.org/web/20150728153744id_/http://www.dailymail.co.uk/news/article-3053745/North-Korea-DOUBLE-number-nuclear-weapons-previously-believed.html,d58eb143fe0a6a06d8d02615da265e8e0713a7b8,matchsum,"north korea may already have 20 nuclear warheads - double as many as previously thought , chinese nuclear experts have warned . <br> chinese estimates of pyongyang 's nuclear production , relayed to us nuclear specialists , exceed most previous us forecasts of between 10 to 16 bombs , said the report , which cited people briefed on the matter . <br> the country could have as many as 100 warheads within five years , it has been suggested <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
8423,http://web.archive.org/web/20150724100524id_/http://www.dailymail.co.uk/news/article-3031628/Her-baby-tragically-died-homebirth-candlelight-supervised-midwife-coroner-grossly-inadequate-childs-MOTHER-says-wasnt-fault-job-story.html,05b5cb255f1c5a54d5df29fb9f8cd9fbd728386a,matchsum,"instead , the night turned to tragedy when the little girl rana died either during birth or within minutes afterwards . <br> a coroner found that the care given by the midwife who assisted at the birth in 2012 was ` grossly inadequate ' and may have contributed to the death of the baby . <br> alanna and stephen goetzinger ( pictured with their daughters kayla , right , and alice , left ) lost their daughter during a stillbirth in 2012 and have spoken out against the coroner 's report which blames their midwife <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
6433,http://web.archive.org/web/20150723161450id_/http://www.dailymail.co.uk/news/article-3035758/Girl-wrongly-accused-blackmailing-Manchester-United-star-Marcus-Rojo-seen-cutting-lines-suspicious-looking-white-powder.html,60e99bf7b0f7dd755ae4aab0094f2add2d4f36fd,bigbird,"Sarah Watson was accused of trying to extort £100,000 from Rojo .  <br> The High Court has since overturned a gagging order against her .  <br> Pictures have emerged which appear to reveal Ms Watson's party girl lifestyle .  <br> In one, she is seen using a driving licence to cut up lines of a white power .  <br> In another, she is scantily clad making a V-sign as she poses on the bonnet of a police car .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2883,http://web.archive.org/web/20150420013302id_/http://www.dailymail.co.uk/sport/football/article-3036792/Manchester-United-fans-finally-starting-believe-Louis-van-Gaal-s-philosophy-five-things-Dutch-boss-transform-s-results.html,639eee659e351373b72b64d8ab1bf032d7d2b97f,matchsum,manchester united 's thumping 4-2 derby victory over city is the latest vindication for the methods of manager louis van gaal . <br> marouane fellaini celebrates after the influential belgian gave the red devils a 2-1 lead on sunday <br> spanish midfielder ander herrera has been in impressive form for louis van gaal 's side <br>,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5329,http://web.archive.org/web/20150721153930id_/http://www.dailymail.co.uk/news/article-3023324/3-Florida-prison-workers-accused-plotting-kill-inmate.html,88ff99418b2d2594f9f8efc9709c1222852cb40a,matchsum,"three ku klux klan members who worked at a florida prison have been charged with plotting to kill a black inmate after his release because they believed the man is infected with hiv and hepatitis and he bit one of them during a fight , officials said thursday . <br> the three men - thomas jordan driver , 25 , david elliot moran , 47 , and charles thomas newcomb , 42 - were arrested thursday and each faces one state count of conspiracy to commit murder , florida attorney general pam bondi 's office said in a written statement . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
498,http://web.archive.org/web/20150426040518id_/http://www.cnn.com/2015/04/22/studentnews/sn-content-thurs/index.html,e6d598193acfbce5fbbab20d7051caff5c8f2e59,matchsum,"on this page you will find today 's show transcript and a place for you to request to be on the cnn student news roll call . <br> for a chance to be mentioned on the next cnn student news , comment on the bottom of this page with your school name , mascot , city and state . <br>",0,0,0,"No, the summary is unclear.",-,5,-1
2843,http://web.archive.org/web/20150420010811id_/http://www.dailymail.co.uk/sport/tennis/article-3040052/Rafael-Nadal-beats-Lucas-Pouille-ease-Monte-Carlo-Masters-round.html,149ddbfd6481d749265db35908c8b7c2adb670cf,reference,"rafa nadal beat lucas pouille 6-2 , 6-1 in the second round on wednesday . <br> spaniard got his clay court season off to a perfect start with a routine win . <br> world no 5 made just five unforced errors as he booked third round place . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
6039,http://web.archive.org/web/20150723091149id_/http://www.dailymail.co.uk/news/article-3030505/TV-presenter-known-Romania-s-Pamela-Anderson-ordered-pay-compensation-surgeon-joked-boob-op-cheap-tax-dodge.html,5dbf2f0553ae5750a9ade3bb6fa6dd4f1631ee7b,matchsum,"simona trasca , 34 , known as ` romania 's pamela anderson ' , said in an interview on national television that her latest boob job was so cheap her surgeon could not have paid tax on it . <br> plastic surgeon marek valcu claimed ms trasca 's comments were defamatory and sued the model and presenter . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2529,http://web.archive.org/web/20150417163424id_/http://www.dailymail.co.uk/sport/football/article-3032864/Simon-Mignolet-Liverpool-not-feeling-heat-giving-Steven-Gerrard-dream-send-off.html,6d00ee358630133e51f89147070d994e4e77911f,pointer,simon mignolet scored the winning goal in a tense 1-0 quarter-final victory . <br> brendan rodgers’ squad to set up a date with aston villa in the fa cup semi-final . <br> liverpool are hot favourites to reach the final .,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
727,http://web.archive.org/web/20150528041501id_/http://www.cnn.com/2015/04/15/europe/why-migrants-are-dying-to-reach-italy/,a4a8d10287cdb0d1fab6cd877de42e16983351ca,pointer,"sicily is the `` promised land '' for thousands of migrants and refugees . <br> more than 10,000 people have arrived from libya since last weekend alone . <br> what makes the current influx different is the increase in numbers and the absence of control .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
7025,http://web.archive.org/web/20150723212947id_/http://www.dailymail.co.uk/sciencetech/article-3042085/Could-50-galaxies-hiding-advanced-alien-life-Infrared-emissions-suggest-beings-using-stars-energy-study-claims.html,a87f959fecf80f092d05c582a515a89d1241ddcc,pointer,"scientists say they have found 50 galaxies that may contain intelligent alien races . <br> they found 50 galaxies emitting unusually high levels of radiation . <br> within these galaxies , the researchers said it was possible that an alien race could be harnessing the power of the stars .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8576,http://web.archive.org/web/20150724112846id_/http://www.dailymail.co.uk/news/article-3031377/Man-stunned-surprise-meeting-Obama-jobs-veterans-solar-energy.html,f2b8e5170a69c1d513e6662f6d1070cce13b3828,bigbird,"Lance Futch, 26, was shocked to discover that his 'informal meeting' with a Federal White House official about jobs for veterans turned out to be with President Obama .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
11320,http://web.archive.org/web/20150804035252id_/http://www.dailymail.co.uk/news/article-3056963/Can-stay-Australia-Ten-year-old-boy-autism-delivers-handwritten-poster-Immigration-Minister-begging-let-stay-country.html,592832e0ff5c3ccd773899af3101bffb20f25469,reference,mother and autistic son face deportation to philippines when their visa expires today . <br> maria sevilla and her son tyrone have lived in australia since 2007 but have been told they need to leave due to tyrone 's autism . <br> tyrone has designed a poster asking the immigration minister if he could stay in the country and hand-delivered it to the minister 's office . <br> the family live in queensland where maria sevilla is a nurse at townsville hospital . <br>,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
9465,http://web.archive.org/web/20150724200109id_/http://www.dailymail.co.uk/news/article-3039046/Read-never-buy-bag-supermarket-salad-farmworkers-treated-like-slaves-live-filthy-conditions-major-stores-promise-inquiry.html,0953a85cee13aba3aebad5a7f625349e9a848679,matchsum,migrant workers producing vegetables exported to britain say they are denied basic hygiene facilities while working and are forced to use bushes near where the vegetables are being grown as toilets . <br> they also say they are made to work around dangerous pesticides -- causing some to fall ill -- and are routinely left unpaid for hours they have worked . <br> cleaning : some live in filthy shacks made of wood and plastic sheeting near the fields in almeria southern spain <br>,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8778,http://web.archive.org/web/20150724133138id_/http://www.dailymail.co.uk/news/article-3042210/Former-soldier-kneecap-blown-combat-sues-employers-discrimination-nicknamed-Hoppy-colleague.html,e530ab163036749343884dc2c88bc54f8b6e9e98,matchsum,"ian gibson , a former soldier who had his kneecap blown off in combat and is suing his employer after a colleague nicknamed him hoppy <br> today , ex-army tank driver ian gibson from hillingdon in middlesex told an employment tribunal that he was subjected to a tirade of ` horrible harassment ' while working at h and g contracting services ltd at heathrow airport . <br> the 60-year-old joined the company as plane refueller in december 2007 , three decades after he was medically discharged from the british army 's parachute regiment . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5844,http://web.archive.org/web/20150722222827id_/http://www.dailymail.co.uk/news/article-3022876/Car-search-teenager-abducted-home-tattooed-machete-wielding-ex-boyfriend.html,ed7c912590f9e23b9adf99963f7dd96338947658,pointer,"billy-anne huxham , 18 , told officers she had been forced into a car outside a caboolture home , north of brisbane just after 6am . <br> shocked neighbours heard yelling and screaming moments before ms huxham was abducted from her home by a man who reportedly attacked her with a machete . <br> detectives are currently searching for carl garry chapman , 32 , who is allegedly the victim 's former boyfriend .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
10654,http://web.archive.org/web/20150728143453id_/http://www.dailymail.co.uk/news/article-3053245/Royal-Mail-issues-new-set-stamps-honour-Anthony-Trollope-father-British-post-box-200-years-birth.html,38c4ab45f9da14dcfec70d3efe19e3c4c374e116,pointer,"royal mail is to issue a set of stamps marking 200 years since the birth of anthony trollope . <br> the limited edition sheet of stamps feature images of trollope and his life , including the first post box design . <br> red has remained the standard colour for uk boxes with only a few exceptions , one being blue post boxes for overseas mail .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
10848,http://web.archive.org/web/20150728180842id_/http://www.dailymail.co.uk/news/article-3053996/Fraternity-members-two-universities-taunted-disabled-veterans-urinated-American-flag-spat-wounded-solider-service-dog-charity-weekend.html,6ddb387dd82792d3ad36cc433f5b076694c25a07,reference,"zeta beta tau students are being investigated for the ` disgusting ' acts . <br> have been accused of the deplorable acts at the warrior beach retreat . <br> is designed to give ex-servicemen a relaxing break in panama city , florida . <br> university of florida and emory university branches were there at the time . <br> they allegedly ripped flags off cars and threw items off balconies . <br> three students from university of florida have been expelled . <br> both fraternities have suspended all of their university activities . <br>",0,0,0,"No, the summary is unclear.",-,4,-1
7568,http://web.archive.org/web/20150724021227id_/http://www.dailymail.co.uk/femail/article-3042095/Now-s-list-twins-Josh-Hutcherson-Chelsy-Davy-Kris-Jenner-celebrity-heavy-hitters-unlikely-lookalikes.html,bca87b4f7919948a13ff4b2eaab34e763de0e820,pointer,"liz hurley , 49 , and jacqueline bissett , 70 , or soap star dean gaffney , 37 , there 's no shortage of hollywood lookalikes . <br> among the more unlikely pairings is hunger games star josh hutcherson , 30 , an actor best known for his role as martin fowler in eastenders .",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
8103,http://web.archive.org/web/20150724071820id_/http://www.dailymail.co.uk/femail/article-3027284/From-child-prodigy-million-18-Brit-launching-lesbian-dating-app-30s-making-fortune-Silicone-Valley.html,726920687f7604909001c968c8a407f3d8a3401b,bigbird,"New Channel 4 documentary, How To Be A Young Billionaire, follows three young British adults as they attempt to make a success out of their apps .  <br> Robyn Exton, 28, from Kent came out to her friends and family as bisexual in her 20s but struggled to find a girlfriend .  <br> After pitching her app at a lesbian technology conference Dattch became the fastest growing lesbian dating app in New York City .  <br> Josh Buckley made his first million at 18 with his games app MinoMonsters but the app has since gone into decline .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8495,http://web.archive.org/web/20150724104238id_/http://www.dailymail.co.uk/news/article-3025349/The-real-life-Miss-Marple-78-year-old-pensioner-used-detective-skills-track-burglar-stole-jewellery-raid-home.html,a587bad88bd38673e5bc72f2153a631532ca666b,matchsum,"nina anderson searched pawn shops near her house in portsmouth , hampshire , after gold and silver necklaces worth nearly # 400 were taken from her bedroom as she watched television . <br> the great-grandmother , who lives with husband maurice , 75 , eventually spotted two of the stolen items in the window of a cash and cheque express in the city centre two months after the raid . <br> her actions , which echo those of agatha christie character miss marple , led to the arrest of burglar martin campbell , who has now been jailed for three years . <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1534,http://web.archive.org/web/20150409061736id_/http://www.dailymail.co.uk/sport/rugbyleague/article-3021590/Elliot-Minchella-sign-London-Broncos-loan-Leeds-end-season.html,605848b467e4927e919790f7d85c7628adc452ee,pointer,elliot minchella has joined london broncos on loan from leeds . <br> the 19-year-old has failed to break into the rhinos team so far this year . <br> elliot minchella has been named in henderson 's 19-man squad for friday 's game with featherstone .,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
5770,http://web.archive.org/web/20150722170209id_/http://www.dailymail.co.uk/news/article-3022320/Labour-war-Britain-s-bosses-Red-Ed-s-big-guns-call-tycoons-signed-Tory-letter-tax-dodgers.html,d8fbffc5ba638a17bab565436ae8b3f197d7eb53,bigbird,"Party lashed out at 120 bosses who backed Conservative economic plan .  <br> Shadow Cabinet ministers branded the industry leaders as members of '1 per cent'  <br> Lord Prescott suggested the signatories were 'tax dodgers, Tory donors and non doms'  <br> Labour's business spokesman suggested former Diageo boss Paul Walsh should no longer take over as head of the CBI .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1367,http://web.archive.org/web/20150407232421id_/http://www.dailymail.co.uk/sport/football/article-3028845/FA-chairman-Greg-Dyke-face-no-action-FIFA-giving-16-000-Parmigiani-watch.html,682d1aca372005afb4ba32361fd45aed3f8ef279,reference,65 parmigiani watches given to fifa delegates at world cup in brazil . <br> fifa ethics committee ordered the watch be given back . <br> greg dyke did not give his back as he wanted to auction it for charity . <br> dyke has now given the watch back with all 65 to be donated to charity . <br>,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
9539,http://web.archive.org/web/20150724205331id_/http://www.dailymail.co.uk/news/article-3042518/I-genital-herpes-Woman-22-tells-everybody-virus-destigmatize-common-STI.html,a332d6fcd4ff4e9800a5c0a99ca0ff5b53137b73,matchsum,"ella dawson , a recent graduate of wesleyan university who resides in new york city , was diagnosed with herpes two years ago and says she 's been dropping the ` herpes bomb ' about six months after she had her first outbreak . <br> i have herpes : ella dawson has genital herpes and she is sharing her story so that less people with the virus can feel the guilt and shame that sometimes accompanies the common skin condition <br>",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
6265,http://web.archive.org/web/20150723141758id_/http://www.dailymail.co.uk/health/article-3047331/Woman-survived-struck-lightening-left-BLIND-one-eye-bolt-burned-hole-retina.html,bc1e3cc06b2ccd7b13064d45910ae61eecde9149,pointer,"woman was left partially blind after a lightning bolt struck her as she sat in her car . <br> the 77-year-old woman was struck by lightning while she sat in her car . <br> days later , she visited the opticians and was referred to see opthalmologist mohit gupta , who works at pilgrim hospital in boston , england .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
3225,http://web.archive.org/web/20150422052106id_/http://www.dailymail.co.uk/sport/football/article-3040654/Can-Patrick-Bamford-Chelsea-s-answer-Tottenham-star-Harry-Kane.html,659187a0cda1b181004ac8e63a68bdee13a60837,pointer,"patrick bamford scored in middlesbrough 's 2-1 win over wolves on tuesday . <br> the 21-year-old striker has been prolific in his loan spells at boro , derby and mk dons . <br> sportsmail understands his parent club are opening talks with him over a new deal .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
2878,http://web.archive.org/web/20150420012135id_/http://www.dailymail.co.uk/sport/football/article-3035589/Premier-League-invest-400million-lucrative-TV-deal-grassroots-football-Labour-voted-government-reveals-Shadow-health-secretary-Andy-Burnham.html,58d417d8b1004331e4afbd828e627d69da707ec1,matchsum,shadow health secretary and keen football fan andy burnham said the move could unlock # 400 million to nurture the talents of the next generation of stars over the course of the next parliament . <br> andy burnham ( left ) and ed miliband promise that labour will make the premier league invest in grassroots <br> david cameron is accused of not keeping his promises and getting tough on the premier league <br>,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
4782,http://web.archive.org/web/20150623201506id_/http://www.dailymail.co.uk/sport/article-3047637/Jordan-Spieth-shames-Wentworth-no-shows-new-Masters-champion-shows-class.html,e2a44a3e3edd44c394ad6ff7207980f7f1e9b4b3,pointer,jordan spieth hits a tee shot on the eighth hole during the final round of the rbc heritage tournament . <br> spieth has competed in four events in a row as the new masters champion shows his commitment to the sport . <br> he also committed to the cadillac match play championship in san francisco .,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
11131,http://web.archive.org/web/20150802132520id_/http://www.dailymail.co.uk/news/article-3053372/Do-male-female-brain-simple-test-investigates-gender-personality-answer-surprise-you.html,7ae17c8f6c217970ddbc79304c7aec6d479c3e26,pointer,"men in pubs discussing the top speed of a car they are never going to drive . <br> men tend to be more obsessed by things such as cars and obscure facts . <br> the question is , do these tendencies result from nature — with the biological gender .",0,0,0,"No, the summary is unclear.",-,3,-1
